LocId,LocName,Lon,Lat,OnStreet,City,ZipCode
43088,Op Sønes Optiker Og Urmaker Brumunddal,10941889,60883888,GÅGATA,"BRUMUNDDAL, RINGSAKER",2380
43089,Hamar Sagbladfabrikk,11032422,60800473,RAUBEKKGATA,"HAMAR, HAMAR",2316
43090,Krk Metodistkirken Kongsvinger,12001844,60185647,ENGENS GATE,"KONGSVINGER, KONGSVINGER",2208
43091,Plo Buttekverntunet Eldresenter,10947207,60883514,BUTTEKVERNVEGEN,"BRUMUNDDAL, RINGSAKER",2380
43092,Sks Dal Stasjon,11207540,60249812,FINSTADVEGEN,"DAL, EIDSVOLL",2072
43094,Mat Kringla Bakeri,11076139,60792465,TORGGATA,"HAMAR, HAMAR",2317
43095,Bu Hero'S Dogshop As,11070183,60795589,GRØNNEGATA,"HAMAR, HAMAR",2317
43096,Bu Spar Skarnes,11680528,60255099,BRUVEGEN,"SKARNES, Sør-Odal",2100
43097,Plo Holt Bofellesskap Kongsvinger,12009760,60183300,TAJEVEGEN,"KONGSVINGER, KONGSVINGER",2211
43098,Tl Tannteknikk As Kongsvinger,11997716,60190738,STORGATA,KONGSVINGER,2212
43099,Off Kongsvinger Politistasjon,11997967,60192927,PARKVEGEN,"KONGSVINGER, KONGSVINGER",2212
43100,Bu Steinbua Elverum,11561525,60884104,LUNDGAARDVEGEN,"ELVERUM, ELVERUM",2408
43101,Bu Namibiabutikken Elverum,11566936,60885914,SVEN MORENS VEG,"ELVERUM, ELVERUM",2408
43102,Sk Storsteigen videregående skole,10626322,62109770,0438/7/85/0,"ALVDAL, Alvdal",2560
43103,Hlp Balbergskaret,10452554,61149524,BALBERGSKARET,"LILLEHAMMER, LILLEHAMMER",NULL
43104,Bu Rema 1000 Lillehammer,10463050,61116770,NYMOSVINGEN,"LILLEHAMMER, LILLEHAMMER",2609
43105,Hlp Segelstad Bru,10221340,61226975,NULL,"ØSTRE GAUSDAL, GAUSDAL",2651
43106,Hlp Lundehagen,10454842,61146184,KRINGSJÅVEGEN,"LILLEHAMMER, LILLEHAMMER",2618
43107,Hlp Lundesvingen,10455299,61141288,KRINGSJÅVEGEN,"LILLEHAMMER, LILLEHAMMER",2618
43109,"Hlp Forset, Coop Prix",10144189,61202151,VESTRINGSVEGEN,"V.GAUSDAL, GAUSDAL",2653
43110,Hlp Follebu,10284648,61215174,RIKSVEG,"FOLLEBU, GAUSDAL",2656
43111,Hår Chaplin Frisør Brumunddal A/S,10942340,60883140,GAMMELGATA,"BRUMUNDDAL, RINGSAKER",2380
43112,Akt Starmoen Golfbane,11919513,60962227,STARMOEN,"SØRSKOGBYGDA, ELVERUM",2412
43113,Tl Moelv Tannklinikk,10692607,60925255,SKOLEVEGEN,"MOELV, RINGSAKER",2390
43114,Sk Nes barneskole,10843716,60801776,TINGNESVEGEN,"STAVSJØ, Ringsaker",2353
43116,Sk Furnes usk. avd. Vesselbakkvegen,10957783,60871854,VESSELBAKKVEGEN,"BRUMUNDDAL, Ringsaker",2380
43117,Sk Ringsaker Alternative Ungdomsskole,10782216,60843087,RENNBERGSVEGEN,"GAUPEN, Ringsaker",2355
43118,Bhg Svartholtet Barnehage Elverum,11585230,60872470,MAGNE SKREDES VEG,"ELVERUM, ELVERUM",2407
43119,Kom Eidsvoll Kommune Eidsvoll,11261164,60328970,RÅDHUSGATA,"EIDSVOLL, EIDSVOLL",2080
43120,Bu Shell Elverum,11565810,60886090,SVEN MORENS VEG,"ELVERUM, ELVERUM",2408
43121,Kom Drammen Kommune Drammen,10206241,59744737,ENGENE,"DRAMMEN, DRAMMEN",3008
43122,Bu Plantasjen Elverum,11524140,60885530,TOROLF STORSVEENS VEG,"ELVERUM, ELVERUM",2411
43123,Ba Setskog Sparebank Setskog,11719768,59829984,SETSKOG SENTER,"SETSKOG, AURSKOG-HØLAND",1954
43124,Hlp Joker Svatsum,9770660,61340306,VESTRINGSVEGEN,"SVATSUM, GAUSDAL",2657
43125,Bil Glåmdal Bilsenter As Kongsvinger,12025752,60171262,LERKEVEGEN,"KONGSVINGER, KONGSVINGER",2209
43127,Sk Storhamar vgs.avd. Ankerskogen,11076914,60804308,RINGGATA,"HAMAR, Hamar",2318
43128,Topro,10701120,60776280,RAMBEKKVEGEN,"GJØVIK, GJØVIK",2816
43129,Sk Gjøvik Læringssenter,10677864,60787282,TEKNOLOGIVEGEN,"GJØVIK, GJØVIK",2815
43130,Sk Lillehammer Læringssenter,10473698,61117909,FOSSVEGEN,"LILLEHAMMER, LILLEHAMMER",2609
43141,Ats,10685274,60799139,MARCUS THRANES GATE,"GJØVIK, GJØVIK",2821
43142,Sk Hjemmet For Døve,10161259,59315428,HOKSRØDVEIEN,"ANDEBU, ANDEBU",3158
43143,Bu Joker Skarnes,11673250,60255540,LEHMANNS VEG,"SKARNES, SØR-ODAL",2100
43144,Tl Ripsrud,11070730,60795170,TORGGATA,"HAMAR, HAMAR",2317
43145,Sk Elverum vgs. avd. Vestad,11525833,60889288,SVARTBEKKVEGEN,"ELVERUM, Elverum",2411
43146,Skedsmo Kommune,11039520,59954470,JONAS LIES GATE,"LILLESTRØM, SKEDSMO",2000
43147,Dro Lunner Drosjesntral,10617540,60290930,HADELANDSVEGEN,"ROA, LUNNER",2740
43148,Bu Meny Stange,11194607,60720365,ROMEDALSVEGEN,"STANGE, STANGE",2335
43149,Fot Ingjerds Fotklinikk Løten,11342621,60819329,STASJONSVEGEN,"LØTEN, LØTEN",2340
43150,Fot Evas Hud Og Fotklinikk Løten,11309607,60833983,FURAVEGEN,"LØTEN, LØTEN",2340
43151,Akt Matrand Aktivitetshus,12123755,60028073,NULL,"MATRAND, EIDSKOG",2235
43152,Krk Grue Kirke,12051569,60449301,SOLØRVEGE/PELLERUDSGUTUA,"KIRKENÆR, GRUE",2260
43153,Mat Skaslien Gjestgiveri,11947613,60453259,0423/0/0/0,"KIRKENÆR, GRUE",2260
43154,Mat Liz Og Lars As,12019070,60612929,SKOLEVEGEN,"FLISA, ÅSNES",2270
43155,Nav Løten,11344133,60817375,KILDEVEGEN,"LØTEN, LØTEN",2340
43156,Bu Tunet As Gjenbruksbutikken,11565493,60879784,GAMLE TRYSILVEG,"ELVERUM, ELVERUM",2406
43157,Tl Åsnes Tannklinikk,12012405,60608908,KAFFEGATA,"FLISA, ÅSNES",2270
43159,"Hlp Staitoil, Ryfoss",8819507,61138033,STATOIL,"RYFOSS, VANG I VALDRES",2973
43160,Sk Trysil videregående skole,12256282,61310781,VESTBYVEGEN,"TRYSIL, Trysil",2420
43161,Halla Gård,10501465,61047332,Turistvegen,Brøttum,2372
43163,Sk Midt-Østerdal vgs. avd. Koppang,11057879,61565906,SKOLEVEIEN,"KOPPANG, Stor-Elvdal",2480
43164,Hlp Hemsing Bru,0,0,NULL,NULL,NULL
43165,Vang Sentrum Drengestua,8575600,61125354,NULL,"VANG,  VANG I VALDRES",2975
43166,Avl Haugentoppen,10479636,60294383,HAUGENVEGEN,"GRINDVOLL, LUNNER",2720
43167,Sk Otta usk,9541744,61775930,SKANSEN,"OTTA, SEL",2670
43168,Sk Venabygd Montessoriskole,10049701,61593995,NULL,NULL,2632
43169,Sk Voksenopplæring Lena,10800440,60679820,Sukkestadgutua,Lena,2850
43170,Sk Toten Montessoriskole,10734282,60597879,NULL,Kolbu,2847
43171,Akt Bjørkhol,11042095,60850716,GJERLUVEGEN,"FURNES, RINGSAKER",2320
43172,Hlp Haugkrysset,10793317,60725847,HAUGKRYSSET,"NORDRE TOTEN, ØSTRE T...",2820
43173,Bu Ikea Alnabru,10873118,59933844,STRØMSVEIEN,"OSLO, OSLO",1081
43174,Bu Kiwi Avd Næroset,10776368,60974894,ÅSMARKVEGEN,"NÆROSET, RINGSAKER",2364
43175,Sk Solvang sk (Gran),10505148,60429582,DÆHLENGUTUA,"BRANDBU, GRAN",2760
43176,Fri Frivillighetssentralen Elverum,11558057,60885480,LÆRERSKOLEALLEEN,"ELVERUM, Elverum",2408
43177,Bu Dekkmann,12018300,60170560,GAUPEVEGEN,"KONGSVINGER, KONGSVINGER",2211
43178,Hot Quality Hotel Astoria,11074830,60793260,TORGGATA,"HAMAR, HAMAR",2317
43179,Fri Bowling 1 Kongsvinger As,12000516,60192886,STORGATA,"KONGSVINGER, KONGSVINGER",2212
43182,Hlp Thon Hotell - Austlid,10084476,61336915,AUSTLID,"SVINGVOLL, GAUSDAL",2652
43183,Hlp Svingvoll,10187245,61294753,SVINGVOLL,"SVINGVOLL, GAUSDAL",NULL
43184,Hlp Tingberg,10415589,61263461,TINGBERGVEGEN,"ØYER, ØYER",2636
43185,Hår Frisørcompagni As,11997531,60190986,RÅDHUSGATA,"KONGSVINGER, KONGSVINGER",2212
43186,"Hlp Statoil, Tretten",10302100,61312841,KONGSVEGEN,"TRETTEN, ØYER",2635
43187,Hår Bonnie&clyde,12002700,60186130,OSCARS GATE,"KONGSVINGER, KONGSVINGER",2208
43188,Hlp Joker'N Skeikampen,10091768,61336107,SKEIKAMPEN,"SINGVOLL, GAUSDAL",2652
43189,Hlp Skeikampen Fjellandsby,10094183,61333194,SKEISVEGEN,"SVINGVOLL, GAUSDAL",2652
43190,Hlp Skeikampen Alpinsenter,10082274,61337018,SKEISVEGEN,"SVINGVOLL, GAUSDAL",2652
43191,Hår Harmoni Frisør,11560266,60882265,ELVARHEIMGATA,"ELVERUM, ELVERUM",2408
43192,Hår Berit Salong,11046690,60802630,KORNSILOVEGEN,"HAMAR, HAMAR",2316
43193,Ba Sparebanken Hedmark Rena,11371545,61132461,TOLLEF KILDES GATE,"RENA, ÅMOT",2450
43194,Mat La Perla Restaurant/Cafè/Pizzeria,11047893,60805398,MÅSÅBEKKVEGEN,"HAMAR, HAMAR",2316
43195,Hlp Granrudmoen Rute 33/ 34,10439240,61246211,KONGSVEGEN,"ØYER, ØYER",2636
43196,Hlp Vedum Rute 31,10305937,61362487,VEDUM,"TRETTEN, ØYER",2635
43197,Hlp Torsheim Rute 31,10323263,61324306,TORSHEIM,"TRETTEN, ØYER",2635
43198,Hlp Stalsberg Rute 31,10314500,61302498,STALSBERG,"TRETTEN, ØYER",2635
43199,Hlp Winge Rute 30,10242054,61303305,WINGE/ MUSDALEN,"TRETTEN, ØYER",2635
43200,Hlp Bjørnstad Rute 30,10259918,61287126,"BJØRNSTAD, ØYER","ØYER, ØYER",2636
43201,Hlp Oddvang Rute 32,10386427,61278078,ODDVANG,"ØYER, ØYER",NULL
43202,Hlp Kvam Rute 32,10347988,61288887,KVAM,"ØYER, ØYER",2636
43203,Hlp Båsen Rute 32,10413704,61295795,BÅSEN,"ØYER, ØYER",2636
43204,Hlp Langsvea Rute 30,10270378,61312022,"LANGSVEA, MUSDALEN","MUSDALEN, ØYER",2635
43205,Hlp Linnerud Rute 30,10275236,61283992,LINNERUD,"TRETTEN, ØYER",2635
43206,Hlp Vassrud Rute 30,10286872,61303382,VASSRUD,"TRETTEN, ØYER",2635
43207,Hlp Flåtåmo Rute 31,10290458,61353702,FLÅTÅMO,"TRETTEN, ØYER",2635
43208,Hlp Glomstad Rute 31,10306439,61356120,GLOMSTAD,"TRETTEN, ØYER",2635
43209,Hlp Tårstadkrysset Rute 31,10299786,61335704,TÅRSTADKRYSSET,"TRETTEN, ØYER",2635
43210,Hlp Mortenstuen Rute 31,10287520,61328479,MORTENSTUEN,"TRETTEN, ØYER",2635
43211,Hlp Øye Kirke Rute 32,10422392,61265799,KIRKEVEGEN,"ØYER, ØYER",2636
43212,Hlp Lågårud Rute 33,10373726,61273557,LÅGÅRUD,"ØYER, ØYER",2635
43213,Hlp Rabben Rute 33,10401144,61262931,RABBEN,"ØYER, ØYER",2635
43214,Hlp Myrum Rute 33,10428432,61235387,MYRUM,"ØYER, ØYER",2635
43215,Hlp Hunderfossen Rute 33,10435695,61223981,HUNDERFOSSEN,"ØYER, ØYER",2635
43216,Sk Røros Videregående Skole,11369332,62576984,Sundveien,RØROS,7374
43217,Hlp Gaiastova Rute 34,10512615,61226436,LUNNSTADMYRVEGEN,"ØYER, ØYER",2635
43218,Hlp Østerhaug Rute 34,10432922,61261531,KIRKEVEGEN,"ØYER, ØYER",2635
43219,Hlp Nermo Rute 34,10459846,61244842,NERMO,"ØYER, ØYER",2635
43220,Hlp Ensby Rute 34,10416194,61193430,ENSBY,"ØYER, ØYER",2635
43221,"Hlp Liesgrenda, Gamle Hornsjø Rute 34",10470383,61254703,LIESGRENDA,"ØYER, ØYER",2635
43222,Hlp Fjellstadvegen Rute 34,10468952,61228170,FJELLSTADVEGEN,"ØYER, ØYER",2635
43224,Plo Vesselbakken (Ringsaker Avlastning),10957788,60871847,VESSELBAKKVEGEN,"BRUMUNDDAL, RINGSAKER",2380
43225,Hlp Grua Auto,10675800,60251140,HADELANDSVEGEN,"GRUA, LUNNER",2742
43226,Bu Sr Produkter As,11009740,61574110,0430/17/743/0,"KOPPANG, STOR-ELVDAL",2480
43227,Bu Parkgården,10940304,60883946,NYGATA,"BRUMUNDDAL, RINGSAKER",2380
43228,Bu Expert Bonus Elverum,11525589,60887254,TOROLF STORSVEENS VEG,"ELVERUM, ELVERUM",2411
43229,Fri Danskroken,11043224,60843595,ØVERMARKA,"FURNES, RINGSAKER",2320
43230,Tl Tannlege Afseth Hamar,11066844,60794170,LILLE STRANDGATE,"HAMAR, HAMAR",2317
43231,Bhg Læringsverkstedet Barnehage,12254280,61309710,VESTADBAKKEN,"TRYSIL, TRYSIL",2420
43232,"Mat Jernbanesamfundets Kafè, Kurs Og Se...",11079317,60791892,STANGEVEGEN,"HAMAR, HAMAR",2317
43233,Tl Tannlege Jan Kristoffersen,10939309,60762432,TINGNESVEGEN,"NES PÅ HEDMARK, RINGS...",2350
43234,Bu Kiwi Kirkenær,12060839,60458344,JERNBANEVEGEN,"KIRKENÆR, GRUE",2260
43235,Fys Alvdal Fysioterapi,10598450,62124840,0438/7/342/0,"ALVDAL, ALVDAL",2560
43236,Solør Helsesportslag,12004121,60570418,OMMESTAD GRENDA,"ARNEBERG, ÅSNES",2266
43237,Ba Nordea Bank Trysil,12266890,61313380,STORVEGEN,"TRYSIL, TRYSIL",2420
43238,Sr-Produkter,11007501,61575216,SUNDFLOEN,"KOPPANG, STOR-ELVDAL",2480
43239,Bhg Tjura Barnehage,12106830,60432440,0423/41/31/0,"KIRKENÆR, GRUE",2260
43240,Plo Bjørklund Gruppebolig,12041165,60668707,0425/0/0/0,"GJESÅSEN, ÅSNES",2280
43241,"Akt Flisa Dagsenter ""den Blå Paviljong""",12015246,60611943,IDRETTSVEGEN,"FLISA, ÅSNES",2270
43242,Hår Salong Fancy,11070463,60794510,STRANDGATA,"HAMAR, HAMAR",2317
43243,Op Heidi'S Optikk Trysil,12322823,61261356,PARKVEGEN,"NYBERGSUND, TRYSIL",2422
43244,Op Carisma Optikk Trysil As,12261430,61315400,STORVEGEN,"TRYSIL, TRYSIL",2420
43245,Bu Gruetorget Kirkenær,12060904,60459034,JERNBANEVEGEN,"KIRKENÆR, GRUE",2260
43246,Fot Salong Topp Til Tå Mesnali,10698559,61102341,GAMMELVEGEN,"MESNALI, RINGSAKER",2610
43247,Ba Dnb Nor Bank I Moelv,10701735,60929682,ÅSMARKVEGEN,"MOELV, RINGSAKER",2390
43248,Ba Grue Sparebank,12058491,60456413,SOLØRVEGEN,"KIRKENÆR, GRUE",2260
43249,Nav Trysil,12264799,61315094,KORSBERGSVEGEN,"TRYSIL, TRYSIL",2420
43250,Hår Apollo Frisør Hamar,11076128,60793606,GRØNNEGATA,"HAMAR, HAMAR",2317
43251,Hår Børstad Hårstudio,11093471,60799650,SKOGVEGEN,"HAMAR, HAMAR",2318
43252,Fot Britt'S Hud Og Velværesalong,11344169,60685336,GATA,"VALLSET, STANGE",2330
43253,Fot Alles Velvære Hamar,11069421,60795657,GRØNNEGATA,"HAMAR, HAMAR",2317
43254,Fot Parkgården Fotklinikk Hamar,11079822,60793480,PARKGATA,"HAMAR, HAMAR",2317
43255,Fot Klinikk Solsikke Randi Gjermshus,11086500,60792090,ØSTREGATE,"HAMAR, HAMAR",2317
43256,Fot Stand Up Fotklinikk Hamar,11036095,60801418,KORNSILOVEGEN,"HAMAR, HAMAR",2316
43257,For Lailas Fotterapi Hamar,11045074,60806771,JØNSRUDVEGEN,"HAMAR, HAMAR",2315
43258,Fot Hamar Fotklinikk,11068536,60795370,TORGGATA,"HAMAR, HAMAR",2317
43259,Fot Anne Hud Og Spa Løten,11342780,60820350,MEIERIVEGEN,"LØTEN, LØTEN",2340
43260,Fot Odal Fotklinikk Skarnes,11677441,60246404,DISENÅVEGEN,"SKARNES, SØR-ODAL",2100
43261,Fot Kari Aanerud Fotpleiesalong Skarnes,11680364,60253855,STASJONSVEGEN,"SKARNES, SØR-ODAL",2100
43262,Fot Marias Fotstudio Kongsvinger,12003132,60191310,MARKENSVEGEN,"KONGSVINGER, KONGSVINGER",2212
43263,Fot Kongsvinger Fotterapi Mona M Eriksen,12003384,60186769,GÅGATA,"KONGSVINGER, Kongsvinger",2211
43264,Fot Mona L Mellem Kongsvinger,11994805,60188246,GAMLE BÆREIAVEGEN,"KONGSVINGER, KONGSVINGER",2208
43265,Fot Klinikk Bella Vita Kongsvinger,12000798,60187421,GLOMMENGATA,"KONGSVINGER, KONGSVINGER",2211
43266,Fot Gm Klinikken Hud Og Fotterapi Flisa,12010558,60613424,KAPTEIN DREYERS VEG,"FLISA, ÅSNES",2270
43267,Fot Kirkenær Hud Og Fotklinikk,12060839,60458344,SENTRUMSGÅRDEN,"KIRKENÆR, GRUE",2260
43268,Fot Grethes Hud Og Fotpleie Kirkenær,12054016,60449049,SOLØRVEGEN,"KIRKENÆR, GRUE",2260
43269,Fot Eva'S Fotklinikk Koppang,11029379,61572899,TYRISTUBBEN,"KOPPANG, STOR-ELVDAL",2480
43270,Fot Elisabeths Klinikk Tynset,10782409,62271843,ARNEMOVEIEN,"TYNSET, TYNSET",2500
43271,Fot Fotterapeuten Rena,11371714,61131245,TOLLEF KILDES GATE,"RENA, ÅMOT",2450
43272,Fot Solveig'S Hud Og Fotklinikk Elverum,11562689,60885787,TORGGATA,"ELVERUM, ELVERUM",2408
43273,Fot Heges Velværesalong,12003045,60185531,ENGENS GATE,"KONGSVINGER, KONGSVINGER",2208
43274,Mat Tingvold Cafeteria & Selskapslokale...,11190155,60717066,STORGATA,"STANGE, STANGE",2335
43275,Sander Safunnshus,11811311,60227513,SANDER,"SANDER, SØR-ODAL",2116
43276,Tl Tannlege Nogorabi Reza,11069818,60795264,TORGGATA,"HAMAR, HAMAR",2317
43277,Tl Egil Jakobsen Skarnes,11680032,60251816,ØDEGÅRDSVEGEN,"SKARNES, SØR-ODAL",2100
43278,Hår Hårkløpper'N As Kirkenær,12054016,60449049,SOLØRVEGEN,"KIRKENÆR, GRUE",2260
43279,Rena Kulturhus,11372837,61131845,TORGET,"RENA, ÅMOT",2450
43280,Hot Heia Hotell,11838618,60663720,VÅLGUTUA,"VÅLER I SOLØR, VÅLER",2436
43281,Bu Lille Rose Kirkenær,12054016,60449049,SOLØRVEGEN,"KIRKENÆR, GRUE",2260
43282,Hlp Vold,10182950,61252783,"VOLD, Ø. GAUSDAL","Ø. GAUSDAL, GAUSDAL",2651
43283,Mat Milano Koppang,11049729,61570439,STORGATA,"KOPPANG, STOR-ELVDAL",2480
43284,Mat Milano Tynset,10777800,62274200,TORVGATA,"TYNSET, TYNSET",2500
43285,Hår Salong Hårfagre Moelv,10699980,60929983,STORGATA,"MOELV, RINGSAKER",2390
43286,Fot Doktorgården Fotklinikk,10939658,60881809,NYGATA,"BRUMUNDDAL, RINGSAKER",2380
43287,Hår Hairport Kongssenteret,11996940,60191140,BRUGATA,"KONGSVINGER, KONGSVINGER",2212
43288,Hår Hairport Gågata,12002030,60186963,GÅGATA,"KONGSVINGER, KONGSVINGER",2211
43289,Krk Tynset Kirke,10753274,62285394,KIRKEEGGA,"TYNSET, TYNSET",2500
43290,Ba Odal Sparebank Skarnes,11681697,60255210,TANNESGÅRDEN,"SKARNES, SØR-ODAL",2100
43291,Bib Skarnes Bibliotek,11683096,60253440,ØGARDSVEGEN,"SKARNES, SØR-ODAL",2100
43292,Bu Trysil Senteret,12261430,61315400,STORVEGEN,"TRYSIL, TRYSIL",2420
43293,Hår Lenes Hårsenter Og Parfymeri,12261430,61315400,STORVEGEN,"TRYSIL, TRYSIL",2420
43294,Tl Grue Tannklinikk,12060344,60452704,BRUKSVEGEN,"KIRKENÆR, GRUE",2260
43295,Hår Tpoppen Hår Og Farge Moelv,10704512,60941231,ELGTRÅKKET,"MOELV, RINGSAKER",2390
43296,Plo Elverhøy Bofellesskap,11137108,60804716,ØVRE ELVERHØY,"RIDABU, HAMAR",2322
43298,Hår  johns Frisørsenter,11192282,60717845,STORGATA,"STANGE, STANGE",2335
43299,Nav Brumunddal,10946176,60884445,NORDÅSVEGEN,"BRUMUNDDAL, RINGSAKER",2380
43300,Nav Sør-Odal,11683096,60253440,ØGARDSVEGEN,"SKARNES, SØR-ODAL",2100
43301,Nav Stange,11190873,60715801,STORGATA,"STANGE, STANGE",2335
43302,Nav Tynset,10776744,62273990,TORVGATA,"TYNSET, TYNSET",2500
43303,Nav Alvdal,10634194,62108601,NYBORG,"ALVDAL, ALVDAL",2560
43304,Off Rena Rådhus,11372837,61131845,TORGET,"RENA, ÅMOT",2450
43305,Nav Rena,11372837,61131845,TORGET,"RENA, ÅMOT",2450
43306,Hår Hårfixer'N Tangen,11266258,60617683,TANGSTUBAKKEN,"TANGEN, STANGE",2337
43307,Trysil Bil,12263190,61305260,MOSANDEN,"TRYSIL, TRYSIL",2420
43308,Fot Viola'S Fotklinikk Våler,11835494,60667186,SØMOBYGGET,"VÅLER I SOLØR, VÅLER",2436
43309,Hår Salong Mølla,10944051,60884655,FURNESVEGEN,"BRUMUNDDAL, RINGSAKER",2380
43310,Mat Bakgården Pub&restaurant Nooradin,10941422,60884146,ØVREGATE,"BRUMUNDDAL, RINGSAKER",2380
43311,Hår Inger Karins Frisersalong,10939860,60899399,VIULVEGEN,"BRUMUNDDAL, RINGSAKER",2380
43312,Ba Sparebanken Hedmark Kongsvinger,12004262,60186636,GÅGATA,"KONGSVINGER, KONGSVINGER",2211
43313,Hår Ida Lill Antonsen,10940129,60763848,BRYGGEVEGEN,"NES PÅ HEDMARK, RINGS...",2350
43314,Hår Mettes Salong Nes,10978029,60726210,ENGELAND,"NES PÅ HEDMARK, RINGS...",2350
43315,Tl Tannlege Geir O. Kristiansen Kongsvi...,11998008,60191491,FJELLGATA,"KONGSVINGER, KONGSVINGER",2212
43316,Ba Sparebanken Hedmark Koppang,11048587,61571390,STORGATA,"KOPPANG, STOR-ELVDAL",2480
43317,Hlp Børkjestua Rute 31,10296574,61342489,BØRKJESTUA,"TRETTEN, ØYER",2635
43318,Fot Torill`s Fotklinikk,10711711,60932303,BRUGSVEGEN,"MOELV, RINGSAKER",2390
43319,Bib Ringsaker Folkebibliotek,10946790,60884229,BUTTEKVERNVEGEN,"BRUMUNDDAL, RINGSAKER",2380
43320,Bib Elverum Bibliotek,11563281,60881498,STORGATA,"ELVERUM, ELVERUM",2406
43321,Bib Hamar Bibliotek,11066920,60794870,STORHAMARGATA,"HAMAR, HAMAR",2317
43322,Bib Hamar Bibliotek avd. Vang,11127723,60805961,GRANVEGEN,"RIDABU, HAMAR",2322
43323,Bib Løten Folkebibliotek,11338920,60820670,SKOLEVEGEN,"LØTEN, LØTEN",2340
43324,Bib Stange Bibliotek,11193650,60717160,SKOLEGATA,"STANGE, STANGE",2335
43325,Le Parken Legesenter,11681946,60255145,GLEDITCHS VEG,SKARNES,2100
43326,Bu Kiwi Brøttum,10552672,61029211,MÆLUMSVEGEN,"BRØTTUM, RINGSAKER",2372
43327,Fri Oppfølgingsenheten Frisk,10701442,60923173,STORGATA,"MOELV, RINGSAKER",2390
43328,Ba Sparebanken Hedmark Romedal,11291957,60737128,MÅGÅRDVEGEN,"ROMEDAL, STANGE",2334
43329,Apo Alliance Apotek Våler,11831950,60673944,SENTRUM,"VÅLER I SOLØR, VÅLER",2436
43330,Fot Susanne Wagner Fotklinikk,11192282,60717845,STORGATA,"STANGE, STANGE",2335
43331,Tl Tannlege Sørli Kirkenær,12060778,60457757,BEDRINGENS VEI,"KIRKENÆR, GRUE",2260
43332,Kulturhuset Skogtun Skarnes,11685453,60253087,KONOWS VEG,"SKARNES, SØR-ODAL",2100
43333,Hår Lindgren May Britt,11030525,61572846,TYRISTUBBEN,"KOPPANG, STOR-ELVDAL",2480
43334,Hår Kaia Og Hildes Salong,11048740,61570571,STORGATA,"KOPPANG, STOR-ELVDAL",2480
43335,Fot Stine-Lills Velvære,11344880,61140680,GRINIHAGEN,"RENA, ÅMOT",2450
43336,Triangelgården,11071515,60795080,TORGGATA,"HAMAR, HAMAR",2317
43337,Tl Ali Esrafilzadeh,11071677,60794060,STRANDGATA,"HAMAR, HAMAR",2317
43338,Meierigården Stange,11194373,60717545,JERNBANEGATA,"STANGE, STANGE",2335
43339,Le Hamar Legesenter,11076696,60792121,TORGGATA,"HAMAR, Hamar",2317
43340,Hår Brumunddal Hårstudio,10941414,60883706,INDUSTRIGATA,"BRUMUNDDAL, RINGSAKER",2380
43341,Hår Toppen Hår Og Farge,10704512,60941231,ELGTRÅKKET,"MOELV, RINGSAKER",2390
43342,Hår Stange Frisør As,11191477,60717670,STORGATA,"STANGE, STANGE",2335
43343,Hår Eva'S Salong Os,11222042,62497186,BRUTIPPEN,"OS I ØSTERDALEN, OS",2550
43344,Tl Tannlege Knut Jevanord,10942898,60883873,BRUGATA,"BRUMUNDDAL, RINGSAKER",2380
43345,Bu Felleskjøpet Agri Ba Tynset,10782196,62278876,TOMTEGATA,"TYNSET, TYNSET",2500
43346,Hår Luggen Trude Brendryen,9991728,62135674,0439/117/33/0,"FOLLDAL, FOLLDAL",2580
43347,Bu Spar Alvdal,10632996,62108447,STEIA,"ALVDAL, ALVDAL",2560
43348,Ba Sparebanken Hedmark Alvdal,10630928,62108789,STEIA,"ALVDAL, ALVDAL",2560
43349,Krk Koppang Kirke,11038749,61577896,KIRKEGÅRDSVEIEN,"KOPPANG, STOR-ELVDAL",2480
43350,Trysil Vask Og Rens As,12263190,61305260,MOSANDEN,"TRYSIL, TRYSIL",2420
43351,Mat Waagans Baker Tynset,10778810,62275390,PARKVEIEN,"TYNSET, TYNSET",2500
43352,Bu Spar Bjørnstad Romedal,11291097,60738227,MÅGÅRDVEGEN,"ROMEDAL, STANGE",2334
43353,Ba Sparebanken Hedmark Skotterud,12122874,59985777,SYVERSBAKKEN,"SKOTTERUD, EIDSKOG",2230
43354,Bu Joker Mesnali,10697093,61102672,GRUVA/SJUSJØVEGEN,"MESNALI, RINGSAKER",2610
43355,Bu Kiwi Storgaten,10465818,61115234,STORGATA,"LILLEHAMMER, LILLEHAMMER",2609
43356,Hår Perry Frisør,10699116,60931092,STORGATA,"MOELV, RINGSAKER",2390
43357,Hår Perry Frisør,10808745,60909526,STOLVSTADLIA,"RUDSHØGDA, RINGSAKER",2360
43358,Le Lillehammer Legesenter,10463051,61116768,NYMOSVINGEN,"LILLEHAMMER, LILLEHAMMER",2609
43359,Hår Solvang Frisør,11087878,60808692,FURNESVEGEN,"HAMAR, HAMAR",2318
43360,Mat Dolly Dimple`s Hamar,11076700,60792120,TORGGATA,"HAMAR, HAMAR",2317
43361,Bu Spar  Mosenteret,11649763,60416313,NULL,"GARDVIK, NORD-ODAL",2133
43362,Plo Kløverenga Omsorgsbolig,11043130,60807600,SOLHELLINGA,"HAMAR, HAMAR",2315
43363,Hlp Dulven,10267179,61297434,"DULVEN, RUTE 30","TRETTEN, ØYER",2635
